date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-07-04 13:00:00,10.047,5.425,6.752,3.02,3.32,1.949,29.264
2016-07-04 14:00:00,10.516,6.028,7.107,3.376,3.137,1.919,30.953
2016-07-04 15:00:00,10.717,6.095,6.787,3.02,3.168,2.01,31.726
2016-07-04 16:00:00,9.98,5.023,6.503,2.559,3.442,2.041,33.133
2016-07-04 17:00:00,11.32,5.09,7.356,2.452,3.868,2.041,28.983
2016-07-04 18:00:00,11.387,4.957,7.356,2.452,4.295,2.193,28.983
2016-07-04 19:00:00,9.377,3.885,6.894,2.239,2.467,1.188,31.726
2016-07-04 20:00:00,10.114,4.086,7.143,2.239,2.955,1.462,25.184
2016-07-04 21:00:00,10.382,4.823,6.894,2.31,3.503,2.01,30.531
2016-07-04 22:00:00,9.645,4.89,6.61,1.919,3.259,1.919,27.646
2016-07-04 23:00:00,12.726,6.497,9.346,3.482,3.168,1.98,25.466
2016-07-05 00:00:00,11.989,5.626,8.777,2.949,3.198,1.98,25.958
2016-07-05 01:00:00,12.525,6.296,8.955,3.163,3.137,2.01,25.958
2016-07-05 02:00:00,12.324,6.296,8.813,3.376,2.985,1.919,26.028
2016-07-05 03:00:00,10.717,5.425,8.066,2.878,2.833,1.858,28.913
2016-07-05 04:00:00,11.32,5.626,7.676,2.63,3.046,1.888,30.46
2016-07-05 05:00:00,10.851,4.689,6.823,1.883,3.32,2.041,31.375
2016-07-05 06:00:00,13.329,5.425,8.884,2.736,4.082,1.949,32.782
2016-07-05 07:00:00,11.454,5.224,7.853,2.772,3.655,2.01,31.726
2016-07-05 08:00:00,11.052,5.961,7.462,3.127,3.564,2.102,30.32
2016-07-05 09:00:00,10.985,6.028,7.533,2.701,3.411,2.041,30.46
2016-07-05 10:00:00,12.793,5.961,8.564,3.447,3.838,2.163,32.922
2016-07-05 11:00:00,13.396,6.43,8.742,3.482,4.599,2.254,31.093
2016-07-05 12:00:00,11.253,5.425,7.676,2.736,3.594,2.01,25.677
2016-07-05 13:00:00,9.913,4.555,6.681,2.31,3.32,1.919,27.154
2016-07-05 14:00:00,10.181,5.358,7.32,2.487,3.32,2.071,28.772
2016-07-05 15:00:00,10.851,5.224,7.249,2.416,3.32,1.949,30.601
2016-07-05 16:00:00,10.047,5.023,6.894,2.736,3.168,2.254,32.008
2016-07-05 17:00:00,11.922,5.425,7.924,2.878,4.386,2.102,33.133
2016-07-05 18:00:00,11.454,4.957,7.462,2.345,3.99,2.041,31.515
2016-07-05 19:00:00,10.851,4.689,7.071,2.345,3.807,1.949,31.023
2016-07-05 20:00:00,11.186,4.622,7.285,2.203,3.899,1.888,31.445
2016-07-05 21:00:00,10.65,4.689,6.894,2.168,3.807,2.01,31.726
2016-07-05 22:00:00,9.98,4.354,6.645,1.919,3.564,1.98,30.953
2016-07-05 23:00:00,11.855,5.76,7.818,2.701,3.259,1.949,30.46
2016-07-06 00:00:00,10.382,5.09,6.467,2.843,3.015,1.828,28.913
2016-07-06 01:00:00,10.717,5.425,7.498,2.31,2.833,1.919,30.39
2016-07-06 02:00:00,10.851,5.358,7.818,2.878,2.833,1.858,31.515
2016-07-06 03:00:00,9.779,5.157,5.97,2.345,3.168,2.132,31.234
2016-07-06 04:00:00,9.377,4.488,6.254,2.274,3.015,2.041,30.531
2016-07-06 05:00:00,11.387,5.559,7.853,2.843,3.259,2.345,30.109
2016-07-06 06:00:00,11.855,4.488,8.209,2.097,3.868,1.858,30.32
2016-07-06 07:00:00,12.525,6.162,9.132,3.625,3.533,1.888,29.616
2016-07-06 08:00:00,12.726,6.363,9.346,3.376,3.716,1.98,30.531
2016-07-06 09:00:00,11.119,4.756,7.178,2.132,3.35,1.98,32.993
2016-07-06 10:00:00,11.788,4.89,8.031,2.452,3.564,1.858,30.249
2016-07-06 11:00:00,13.128,4.957,8.671,2.772,3.99,1.919,30.249
2016-07-06 12:00:00,10.583,4.756,7.0,2.061,2.955,1.645,30.671
2016-07-06 13:00:00,10.315,5.291,7.498,2.345,3.046,1.706,31.586
2016-07-06 14:00:00,9.444,5.023,6.965,2.203,2.65,1.645,31.938
2016-07-06 15:00:00,10.449,4.22,7.0,2.381,2.711,1.584,28.983
2016-07-06 16:00:00,9.846,4.086,7.071,1.919,2.711,1.553,27.717
2016-07-06 17:00:00,10.985,4.756,7.64,2.63,3.29,1.645,30.671
2016-07-06 18:00:00,10.717,4.287,7.32,2.097,3.32,1.645,24.34
2016-07-06 19:00:00,9.176,3.55,6.005,1.564,3.107,1.614,29.686
2016-07-06 20:00:00,9.645,4.153,6.254,1.457,3.411,1.736,30.249
2016-07-06 21:00:00,8.506,2.88,5.437,0.746,3.533,1.828,29.968
2016-07-06 22:00:00,10.516,3.349,7.107,1.279,3.259,1.645,29.546
2016-07-06 23:00:00,13.396,4.689,10.234,2.381,3.259,1.675,28.491
2016-07-07 00:00:00,12.592,5.157,9.204,2.31,2.772,1.614,28.561
2016-07-07 01:00:00,14.2,6.229,11.194,3.447,2.559,1.553,28.772
2016-07-07 02:00:00,12.592,6.229,10.909,3.696,2.528,1.523,27.717
2016-07-07 03:00:00,14.267,6.363,11.122,3.873,2.833,1.675,28.139
2016-07-07 04:00:00,12.592,5.09,9.204,2.772,2.68,1.828,27.365
2016-07-07 05:00:00,13.731,5.626,10.661,2.985,3.229,1.767,26.732
2016-07-07 06:00:00,15.137,5.76,11.229,2.949,3.32,1.645,26.38
2016-07-07 07:00:00,14.267,5.961,10.803,3.198,3.381,1.797,25.395
2016-07-07 08:00:00,12.525,5.09,9.31,3.056,3.076,1.797,27.928
2016-07-07 09:00:00,12.324,5.559,8.671,2.843,3.015,1.675,28.983
2016-07-07 10:00:00,13.262,6.095,9.808,2.843,3.442,1.767,29.757
2016-07-07 11:00:00,12.324,4.957,8.244,2.559,3.99,1.736,30.601
2016-07-07 12:00:00,9.645,3.617,6.787,1.599,3.046,1.523,32.641
2016-07-07 13:00:00,10.516,4.555,7.391,2.132,2.802,1.553,35.385
2016-07-07 14:00:00,9.377,3.818,6.574,1.564,2.65,1.553,37.284
2016-07-07 15:00:00,9.109,3.684,6.61,1.599,2.589,2.132,38.48
2016-07-07 16:00:00,9.243,3.416,6.538,1.706,2.985,1.553,36.791
2016-07-07 17:00:00,10.449,4.22,7.32,2.097,3.229,1.523,34.118
2016-07-07 18:00:00,11.052,4.287,7.604,1.99,3.472,1.675,33.837
2016-07-07 19:00:00,10.114,4.086,6.858,1.954,3.259,1.645,33.274
2016-07-07 20:00:00,11.119,4.153,7.427,1.919,3.746,1.675,32.922
2016-07-07 21:00:00,10.449,3.282,7.107,1.279,3.594,1.706,33.626
2016-07-07 22:00:00,10.516,3.885,7.356,1.599,3.168,1.675,32.641
2016-07-07 23:00:00,11.855,5.358,8.884,3.198,3.076,1.553,31.586
2016-07-08 00:00:00,11.855,4.756,8.884,2.985,2.955,1.523,31.093
2016-07-08 01:00:00,10.382,4.756,7.995,2.63,2.498,1.34,30.742
2016-07-08 02:00:00,11.186,5.224,8.706,2.594,2.376,1.401,29.335
2016-07-08 03:00:00,10.248,4.555,7.747,2.736,2.437,1.492,28.772
2016-07-08 04:00:00,10.918,4.086,8.244,2.594,2.315,1.462,29.124
2016-07-08 05:00:00,12.659,5.224,9.417,2.701,2.894,1.614,29.264
2016-07-08 06:00:00,13.597,5.425,9.737,2.985,3.472,1.645,29.405
2016-07-08 07:00:00,10.382,4.086,7.214,2.025,3.29,1.645,28.913
2016-07-08 08:00:00,9.98,4.555,6.716,2.274,3.29,1.797,29.897
2016-07-08 09:00:00,9.645,4.019,6.894,2.594,3.015,1.645,30.531
2016-07-08 10:00:00,11.721,4.756,7.995,2.168,3.381,1.736,30.671
2016-07-08 11:00:00,11.788,4.22,8.031,2.132,3.929,1.828,30.671
2016-07-08 12:00:00,10.449,4.086,7.356,1.812,3.168,1.675,31.093
2016-07-08 13:00:00,10.181,3.416,6.858,1.741,3.046,1.614,30.882
2016-07-08 14:00:00,12.927,5.023,6.752,1.528,5.696,2.224,32.711
2016-07-08 15:00:00,10.181,4.22,6.574,1.741,3.015,1.645,34.751
2016-07-08 16:00:00,9.444,3.55,6.61,1.279,2.924,1.614,34.4
2016-07-08 17:00:00,10.315,4.086,7.178,2.097,3.229,1.645,34.329
2016-07-08 18:00:00,10.717,3.885,7.107,1.741,3.564,1.675,33.626
2016-07-08 19:00:00,10.181,3.617,6.467,1.421,3.594,1.675,33.556
2016-07-08 20:00:00,11.855,4.086,7.64,1.564,4.264,1.858,32.782
2016-07-08 21:00:00,12.726,4.354,8.244,2.132,4.295,1.767,32.149
2016-07-08 22:00:00,14.066,5.358,9.666,2.239,3.777,1.706,31.234
2016-07-08 23:00:00,18.152,8.841,12.402,4.193,5.818,3.046,30.531
2016-07-09 00:00:00,14.602,5.961,11.3,3.34,3.259,1.767,30.953
2016-07-09 01:00:00,14.535,6.162,11.691,3.909,3.046,1.645,30.32
2016-07-09 02:00:00,14.401,6.296,11.727,3.944,2.802,1.614,29.405
2016-07-09 03:00:00,13.999,6.497,10.945,3.198,2.711,1.675,28.702
2016-07-09 04:00:00,14.066,6.296,11.3,3.482,2.833,2.01,28.772
2016-07-09 05:00:00,14.267,5.425,10.838,3.02,3.32,1.767,28.913
2016-07-09 06:00:00,14.602,5.693,10.874,3.056,3.29,1.736,28.279
2016-07-09 07:00:00,9.109,2.612,6.396,1.066,2.741,1.523,28.631
2016-07-09 08:00:00,11.454,3.416,8.28,1.102,3.137,1.767,28.772
2016-07-09 09:00:00,9.779,3.55,6.005,1.706,3.29,1.645,29.968
2016-07-09 10:00:00,10.851,4.22,6.574,1.244,3.472,1.797,29.757
2016-07-09 11:00:00,10.516,3.483,6.61,1.35,3.868,1.736,30.32
2016-07-09 12:00:00,9.779,3.617,5.899,0.853,3.229,1.706,31.445
2016-07-09 13:00:00,10.248,3.751,6.61,1.244,3.046,1.553,30.742
2016-07-09 14:00:00,9.645,4.019,6.823,1.564,3.046,1.553,31.656
2016-07-09 15:00:00,9.578,3.818,6.361,1.492,3.076,1.614,32.289
2016-07-09 16:00:00,11.989,4.153,6.432,1.528,5.604,2.193,32.852
2016-07-09 17:00:00,10.784,3.818,6.645,1.208,3.868,1.888,32.078
2016-07-09 18:00:00,10.114,3.416,6.254,1.208,3.686,2.041,31.867
2016-07-09 19:00:00,9.444,3.148,5.97,1.102,3.411,1.645,31.375
2016-07-09 20:00:00,11.32,3.483,7.427,1.812,4.051,1.675,30.882
2016-07-09 21:00:00,13.53,4.756,9.523,2.701,3.899,1.462,30.882
2016-07-09 22:00:00,12.458,5.827,8.919,3.553,3.503,1.584,29.968
2016-07-09 23:00:00,13.329,5.358,9.594,2.452,3.29,1.553,29.968
2016-07-10 00:00:00,15.271,6.229,9.737,2.736,5.483,2.01,29.475
2016-07-10 01:00:00,15.539,6.095,10.518,3.163,5.208,2.041,29.335
2016-07-10 02:00:00,15.137,6.363,9.63,3.234,4.934,1.919,29.827
2016-07-10 03:00:00,14.401,5.894,8.493,2.985,4.934,1.98,29.124
2016-07-10 04:00:00,14.133,5.157,8.599,2.452,4.965,1.949,28.561
2016-07-10 05:00:00,13.999,4.354,8.706,2.132,5.269,2.041,28.631
2016-07-10 06:00:00,14.937,5.626,9.026,1.919,5.818,2.102,27.787
2016-07-10 07:00:00,13.329,4.555,7.711,1.457,5.574,2.193,27.506
2016-07-10 08:00:00,10.851,4.555,7.32,2.203,3.198,1.767,28.068
2016-07-10 09:00:00,9.846,4.287,6.858,1.812,3.168,1.706,29.616
2016-07-10 10:00:00,10.248,3.952,6.858,1.706,3.381,1.797,29.475
2016-07-10 11:00:00,11.855,4.019,7.604,1.812,4.142,1.736,29.053
2016-07-10 12:00:00,8.573,3.282,5.579,1.137,2.985,1.523,29.475
2016-07-10 13:00:00,8.64,3.081,5.508,1.031,2.711,1.432,29.124
2016-07-10 14:00:00,8.306,2.411,5.188,0.711,2.924,1.523,29.686
2016-07-10 15:00:00,8.774,3.349,6.148,1.35,2.528,1.432,31.023
2016-07-10 16:00:00,8.038,2.545,5.615,0.888,2.467,1.34,31.164
2016-07-10 17:00:00,9.176,2.746,6.29,1.137,3.229,1.432,30.671
2016-07-10 18:00:00,9.444,3.215,6.396,1.421,3.168,1.523,29.968
2016-07-10 19:00:00,8.506,2.88,5.792,1.102,2.711,1.31,30.179
2016-07-10 20:00:00,10.047,3.081,6.858,1.279,3.168,1.31,29.475
2016-07-10 21:00:00,9.712,2.076,6.396,0.604,3.29,1.31,29.405
2016-07-10 22:00:00,9.98,3.081,7.0,1.315,2.863,1.31,28.209
2016-07-10 23:00:00,9.98,3.55,7.214,1.883,2.68,1.279,29.124
2016-07-11 00:00:00,13.597,5.358,8.99,2.701,4.873,1.797,28.561
2016-07-11 01:00:00,13.597,4.89,8.493,1.919,4.569,1.675,29.194
2016-07-11 02:00:00,12.123,4.086,7.071,1.777,4.599,1.675,28.561
2016-07-11 03:00:00,11.989,3.952,7.569,1.599,4.477,1.736,29.264
2016-07-11 04:00:00,11.989,4.22,7.569,1.599,4.356,1.919,29.053
2016-07-11 05:00:00,12.994,4.421,7.853,1.599,4.569,1.675,28.913
2016-07-11 06:00:00,13.798,4.086,8.138,2.097,5.269,1.767,29.827
2016-07-11 07:00:00,12.994,4.153,8.173,2.025,5.208,1.888,29.827
2016-07-11 08:00:00,9.98,3.818,7.249,1.564,2.894,1.432,29.194
2016-07-11 09:00:00,10.114,3.885,6.645,1.67,2.772,1.371,30.882
2016-07-11 10:00:00,9.846,3.349,6.787,1.812,2.406,1.492,31.234
2016-07-11 11:00:00,10.985,3.617,7.143,1.599,3.503,1.371,32.219
2016-07-11 12:00:00,8.372,2.813,5.508,0.569,2.68,1.218,32.993
2016-07-11 13:00:00,8.908,2.88,5.792,0.746,2.589,1.188,33.907
2016-07-11 14:00:00,9.042,3.014,6.29,0.995,2.589,1.279,34.751
2016-07-11 15:00:00,9.243,3.215,6.361,1.031,2.68,1.157,34.751
2016-07-11 16:00:00,8.239,2.813,5.721,1.244,2.528,1.249,34.822
2016-07-11 17:00:00,8.975,2.88,5.934,1.244,3.015,1.249,34.892
2016-07-11 18:00:00,8.506,2.344,5.579,0.746,2.894,1.157,33.344
2016-07-11 19:00:00,7.837,2.076,5.224,0.533,2.589,1.127,31.656
2016-07-11 20:00:00,9.176,1.942,6.183,0.604,2.894,0.975,33.485
2016-07-11 21:00:00,9.176,2.009,6.219,0.604,2.955,0.975,32.641
2016-07-11 22:00:00,8.372,3.014,6.29,1.208,2.437,0.944,32.5
2016-07-11 23:00:00,10.918,3.55,9.026,2.31,2.132,0.883,33.063
2016-07-12 00:00:00,11.521,3.55,9.594,2.31,1.98,0.822,33.485
2016-07-12 01:00:00,11.521,4.153,9.594,2.701,1.736,0.67,33.696
2016-07-12 02:00:00,12.123,4.555,10.341,3.482,1.828,0.792,33.556
2016-07-12 03:00:00,11.922,4.086,10.163,2.949,1.797,0.822,33.344
2016-07-12 04:00:00,11.721,3.818,9.523,2.452,1.797,0.822,32.993
2016-07-12 05:00:00,11.119,3.349,8.919,2.416,2.102,0.883,33.344
2016-07-12 06:00:00,11.119,3.818,8.635,1.848,2.559,1.036,33.907
2016-07-12 07:00:00,9.444,2.277,6.894,1.386,2.01,0.731,33.204
2016-07-12 08:00:00,8.707,3.081,6.681,1.599,2.376,1.066,34.189
2016-07-12 09:00:00,8.908,2.411,6.467,1.528,2.406,0.975,35.947
2016-07-12 10:00:00,10.114,2.679,6.965,1.421,2.863,1.188,36.369
2016-07-12 11:00:00,10.851,3.014,7.32,1.777,3.35,1.127,36.088
2016-07-12 12:00:00,9.377,1.875,6.005,0.959,2.894,1.157,36.088
2016-07-12 13:00:00,9.779,2.344,6.254,0.497,2.863,1.097,36.229
2016-07-12 14:00:00,9.511,2.009,6.467,0.959,2.863,1.218,38.409
2016-07-12 15:00:00,9.243,2.813,6.823,0.888,2.619,1.31,39.605
2016-07-12 16:00:00,8.774,1.942,6.112,0.462,2.711,1.127,40.098
2016-07-12 17:00:00,9.645,2.679,6.396,1.137,3.076,1.157,40.52
2016-07-12 18:00:00,9.109,2.143,5.97,0.604,3.107,1.097,37.847
2016-07-12 19:00:00,8.573,1.875,5.508,0.462,3.076,1.066,37.354
2016-07-12 20:00:00,10.851,2.143,7.143,0.533,3.746,1.097,36.018
2016-07-12 21:00:00,10.985,2.143,7.285,0.604,3.746,1.066,36.158
2016-07-12 22:00:00,12.793,2.746,9.808,1.706,3.259,0.914,36.018
2016-07-12 23:00:00,16.008,5.693,13.112,3.482,2.833,1.005,36.229
2016-07-13 00:00:00,19.156,6.229,13.717,4.015,5.026,1.523,36.51
2016-07-13 01:00:00,16.812,5.894,12.189,3.411,4.873,1.462,36.721
2016-07-13 02:00:00,17.616,5.961,12.722,3.589,4.721,1.492,36.58
2016-07-13 03:00:00,16.343,5.76,11.371,2.949,4.477,1.492,37.706
2016-07-13 04:00:00,18.018,7.1,13.468,3.909,4.477,1.523,37.706
2016-07-13 05:00:00,18.152,7.033,13.397,4.087,4.66,1.523,37.636
2016-07-13 06:00:00,16.209,4.823,10.518,2.701,5.056,1.553,37.003
2016-07-13 07:00:00,13.463,4.086,8.066,1.457,5.239,1.828,38.55
2016-07-13 08:00:00,10.315,3.416,6.929,1.315,2.802,1.462,38.058
2016-07-13 09:00:00,8.841,3.148,6.752,1.457,2.041,1.127,37.003
2016-07-13 10:00:00,10.248,3.282,6.61,1.173,3.107,1.31,37.003
2016-07-13 11:00:00,8.573,2.009,6.503,0.853,2.163,1.066,29.827
2016-07-13 12:00:00,8.774,2.143,5.721,0.426,2.65,1.005,32.852
2016-07-13 13:00:00,9.511,1.608,6.041,0.426,2.863,1.097,36.158
2016-07-13 14:00:00,8.774,2.076,6.041,0.817,2.376,1.005,35.807
2016-07-13 15:00:00,9.31,2.143,6.219,0.995,2.924,1.127,37.776
2016-07-13 16:00:00,8.306,2.277,5.721,0.924,2.619,1.097,39.535
2016-07-13 17:00:00,8.975,2.277,5.97,0.782,3.015,1.279,38.269
2016-07-13 18:00:00,8.841,2.143,5.721,0.604,3.107,1.127,34.751
2016-07-13 19:00:00,9.042,2.344,5.863,0.604,3.442,1.127,33.767
2016-07-13 20:00:00,11.253,2.612,7.178,0.853,4.112,1.188,32.852
2016-07-13 21:00:00,11.989,3.416,8.599,2.168,3.929,1.188,33.133
2016-07-13 22:00:00,12.525,3.818,9.63,1.599,3.259,0.975,34.329
2016-07-13 23:00:00,13.597,4.622,10.98,2.843,3.107,1.066,35.385
2016-07-14 00:00:00,14.602,5.358,11.194,2.878,2.863,1.036,34.54
2016-07-14 01:00:00,13.463,4.555,10.874,2.985,2.467,0.883,32.711
2016-07-14 02:00:00,12.257,3.885,9.523,2.132,2.467,0.944,33.907
2016-07-14 03:00:00,12.257,4.689,10.661,2.985,2.254,0.914,34.681
2016-07-14 04:00:00,11.588,3.684,8.848,1.706,2.102,0.883,35.666
2016-07-14 05:00:00,11.922,3.349,9.275,1.99,2.102,0.883,34.47
2016-07-14 06:00:00,11.521,3.684,9.559,2.274,2.528,0.944,35.314
2016-07-14 07:00:00,8.774,2.679,5.863,1.137,2.315,1.066,33.837
2016-07-14 08:00:00,7.971,3.081,5.97,1.599,2.376,1.279,35.877
2016-07-14 09:00:00,8.306,2.411,5.863,1.279,2.376,1.157,35.525
2016-07-14 10:00:00,9.377,2.344,6.503,1.173,2.802,1.249,36.58
2016-07-14 11:00:00,10.047,3.148,6.858,0.782,3.168,1.097,37.354
2016-07-14 12:00:00,8.239,2.076,5.686,0.391,2.589,1.036,34.611
2016-07-14 13:00:00,8.306,2.277,6.005,0.853,2.65,0.975,33.837
2016-07-14 14:00:00,7.904,2.21,5.401,0.782,2.467,1.036,33.204
2016-07-14 15:00:00,12.19,4.689,10.021,2.559,2.254,0.914,34.681
2016-07-14 16:00:00,7.837,1.541,5.295,0.675,2.467,1.279,36.721
2016-07-14 17:00:00,7.904,1.608,4.62,-0.107,3.168,1.127,34.751
2016-07-14 18:00:00,6.43,0.938,3.98,-0.284,2.467,1.127,24.903
2016-07-14 19:00:00,7.837,1.34,5.188,0.036,2.711,1.066,32.852
2016-07-14 20:00:00,8.975,1.407,5.686,0.036,3.259,0.975,33.133
2016-07-14 21:00:00,8.306,0.67,5.224,-0.426,3.107,0.975,29.968
2016-07-14 22:00:00,8.105,0.804,5.437,-0.32,2.65,0.883,30.39
2016-07-14 23:00:00,10.114,2.545,7.64,1.137,2.589,0.914,31.375
2016-07-15 00:00:00,13.195,4.019,8.422,2.097,4.782,1.462,31.304
2016-07-15 01:00:00,13.329,4.287,8.28,1.954,4.447,1.31,32.641
2016-07-15 02:00:00,13.865,4.354,8.99,1.812,4.264,1.31,33.344
