date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-07-07 01:00:00,12.827609,8.707514,11.194,3.447,2.559,1.553,28.772
2016-07-07 02:00:00,12.646688,5.6961884,10.909,3.696,2.7151937,1.523,27.717
2016-07-07 03:00:00,14.659986,4.797658,11.122,3.873,3.0715895,1.675,28.139
2016-07-07 04:00:00,12.564862,5.830764,9.204,2.772,1.9553422,1.828,26.282747
2016-07-07 05:00:00,12.726407,5.980065,10.661,3.0354555,2.8181818,1.6337763,26.732
2016-07-07 06:00:00,14.969015,5.76,11.229,2.949,2.405497,1.9926904,26.38
2016-07-07 07:00:00,13.696867,5.961,10.803,3.756156,3.588096,1.844573,25.395
2016-07-07 08:00:00,12.525,5.09,9.31,2.7501478,3.3603773,1.9411502,30.786858
2016-07-07 09:00:00,15.203424,5.559,8.671,2.7492287,3.015,1.5128189,28.983
2016-07-07 10:00:00,13.262,6.095,9.808,3.0854425,3.1153605,1.767,29.757
2016-07-07 11:00:00,12.324,4.957,8.244,2.9922538,3.99,1.736,30.601
2016-07-07 12:00:00,9.645,3.617,6.787,1.9292287,3.046,1.523,32.641
2016-07-07 13:00:00,10.516,4.555,7.391,2.071514,2.877507,1.553,35.385
2016-07-07 14:00:00,9.121767,3.818,6.574,1.6657078,2.65,1.553,37.284
2016-07-07 15:00:00,9.109,3.684,6.61,1.5914142,2.4527566,2.132,39.678024
2016-07-07 16:00:00,9.243,3.416,6.538,2.493008,4.090522,1.553,33.58606
2016-07-07 17:00:00,10.449,4.22,8.181887,2.3937962,2.854464,1.523,39.135822
2016-07-07 18:00:00,11.052,4.287,7.604,1.6492928,3.7490826,1.675,28.59465
2016-07-07 19:00:00,10.114,4.086,6.858,1.954,3.975739,1.645,29.471304
2016-07-07 20:00:00,9.1673565,4.153,7.427,1.919,4.1461887,1.675,33.090874
2016-07-07 21:00:00,10.449,3.282,7.107,0.9818777,3.2663667,1.706,31.730482
2016-07-07 22:00:00,10.516,3.885,7.356,1.599,3.168,1.5087721,30.767315
2016-07-07 23:00:00,11.855,5.444645,12.236238,3.198,3.076,1.7738674,25.09441
2016-07-08 00:00:00,11.855,4.756,6.77266,2.985,2.9575725,1.1502123,30.006842
2016-07-08 01:00:00,10.382,4.756,9.029152,2.63,2.1102865,0.65111285,19.50738
2016-07-08 02:00:00,12.792383,5.224,8.709687,2.3346407,2.3353298,1.3146168,32.67592
2016-07-08 03:00:00,10.248,4.4796696,7.018852,2.4761944,2.3066385,1.492,25.831259
2016-07-08 04:00:00,10.918,4.086,8.244,2.2723894,1.4130287,1.462,23.392986
2016-07-08 05:00:00,12.659,5.224,9.417,4.0936804,2.894,1.614,29.264
2016-07-08 06:00:00,13.597,5.425,9.737,2.6596735,3.472,1.7721375,29.405
2016-07-08 07:00:00,10.382,4.086,7.214,2.025,3.29,1.8153883,28.913
2016-07-08 08:00:00,9.98,4.555,6.716,2.274,3.444066,1.843199,29.897
2016-07-08 09:00:00,9.645,2.8919039,6.894,2.594,2.7641425,1.7451085,32.58469
2016-07-08 10:00:00,11.721,6.338821,7.995,2.168,2.6514883,1.6103325,28.981739
2016-07-08 11:00:00,10.550697,4.2711387,8.031,2.132,3.8562655,1.828,30.664528
2016-07-08 12:00:00,10.449,3.734335,7.356,1.812,3.3242378,1.675,30.183556
2016-07-08 13:00:00,10.181,3.564291,6.858,1.741,3.046,1.6602688,27.340025
2016-07-08 14:00:00,12.927,4.6718307,6.752,1.4698133,5.696,2.224,32.711
2016-07-08 15:00:00,11.175067,4.523083,6.574,1.741,3.015,1.645,34.751
2016-07-08 16:00:00,9.444,4.2365537,6.61,1.3367219,2.924,1.614,34.4
2016-07-08 17:00:00,10.315,4.6782856,7.178,2.097,3.1329975,1.645,34.329
2016-07-08 18:00:00,10.717,3.5477543,7.107,1.741,3.564,1.675,25.954967
2016-07-08 19:00:00,10.181,4.0270195,5.9648004,1.421,3.594,1.675,29.388954
2016-07-08 20:00:00,11.855,4.21355,7.686017,1.564,4.264,1.858,31.570864
2016-07-08 21:00:00,12.431018,4.545894,8.590936,2.132,4.1923013,1.767,33.474113
2016-07-08 22:00:00,12.641284,5.1173534,10.279397,2.239,3.7094529,1.706,22.565222
2016-07-08 23:00:00,18.060595,10.086134,12.034565,4.193,5.818,3.046,29.932177
2016-07-09 00:00:00,14.398447,6.2613945,11.3,3.34,3.4088798,1.767,30.953
2016-07-09 01:00:00,15.774853,5.392803,12.332714,4.621376,3.3043528,1.645,30.32
2016-07-09 02:00:00,13.72989,6.296,15.31046,3.8308356,3.1736376,1.614,29.405
2016-07-09 03:00:00,13.156933,6.497,11.601099,2.5254047,2.981116,1.675,28.702
2016-07-09 04:00:00,15.772758,6.296,13.293305,1.594797,3.1136575,2.0684185,28.772
2016-07-09 05:00:00,14.267,5.425,10.022496,3.0052946,3.2927403,1.5256364,30.961618
2016-07-09 06:00:00,14.602,5.693,10.874,3.149907,3.29,2.5062597,32.0122
2016-07-09 07:00:00,9.109,2.612,6.396,1.0201067,2.741,1.2671528,24.927633
2016-07-09 08:00:00,11.454,3.416,8.28,1.102,3.137,1.4104128,36.898434
2016-07-09 09:00:00,9.779,3.55,6.005,1.706,3.330635,1.7768039,28.617552
2016-07-09 10:00:00,10.851,4.22,6.41523,1.244,3.472,1.797,29.757
2016-07-09 11:00:00,8.695743,3.483,6.61,1.35,3.9843018,1.736,30.32
2016-07-09 12:00:00,10.232624,3.617,5.899,0.853,3.200052,1.706,31.445
2016-07-09 13:00:00,10.724983,3.751,6.61,1.244,3.046,1.5610275,30.742
2016-07-09 14:00:00,11.300849,4.019,6.823,1.564,3.6159627,1.553,31.656
2016-07-09 15:00:00,9.894658,3.818,6.361,1.492,2.820028,1.614,32.289
2016-07-09 16:00:00,11.745799,4.153,6.432,1.8901109,5.604,2.193,32.852
2016-07-09 17:00:00,10.51547,3.818,6.645,1.208,3.868,1.888,31.885
2016-07-09 18:00:00,8.278919,3.081439,6.254,1.208,3.0017557,2.041,26.232162
2016-07-09 19:00:00,11.98421,3.148,6.467046,1.102,3.3789887,1.645,32.092354
2016-07-09 20:00:00,15.35832,3.483,7.4306498,1.812,4.130842,1.675,26.482447
2016-07-09 21:00:00,13.7922945,4.756,11.349918,2.701,4.662888,1.462,38.96975
2016-07-09 22:00:00,11.266683,5.827,8.966046,3.553,4.0486693,1.6349391,29.968
2016-07-09 23:00:00,13.585371,5.358,5.4251127,3.1607277,3.5651195,1.553,29.968
2016-07-10 00:00:00,15.271,6.229,9.737,2.5700896,5.5149374,2.1237326,29.475
2016-07-10 01:00:00,18.801107,6.095,10.518,3.2061725,3.9529243,2.1090653,29.335
2016-07-10 02:00:00,14.866849,6.363,9.63,2.9275699,6.5705414,2.4460766,29.827
2016-07-10 03:00:00,13.274813,5.894,8.493,3.3356032,5.453221,1.8578601,30.683466
2016-07-10 04:00:00,10.144229,5.157,8.599,2.452,3.4528663,1.8524046,28.561
2016-07-10 05:00:00,13.55991,4.354,9.164814,2.132,5.9746876,2.041,28.631
2016-07-10 06:00:00,15.465959,5.626,8.859332,1.919,3.9141154,2.102,27.787
2016-07-10 07:00:00,13.329,4.555,8.342092,1.457,4.2226887,2.193,27.506
2016-07-10 08:00:00,10.851,3.9555118,8.782548,2.203,2.6723225,1.767,28.068
2016-07-10 09:00:00,9.846,4.672156,6.651453,1.812,3.1868157,1.706,29.616
2016-07-10 10:00:00,9.536117,3.1645641,6.858,1.706,3.5797188,1.797,29.475
2016-07-10 11:00:00,10.17085,5.0801964,7.604,1.812,4.7361007,1.736,26.726658
2016-07-10 12:00:00,9.85908,3.6316893,5.579,1.137,2.860921,1.523,34.571598
2016-07-10 13:00:00,14.05419,3.1918166,5.508,1.031,3.4959366,1.432,35.04438
2016-07-10 14:00:00,8.116478,2.1828735,5.188,0.711,3.1226645,1.523,25.839914
2016-07-10 15:00:00,8.774,3.3276033,6.148,1.35,2.8365254,1.432,37.219994
2016-07-10 16:00:00,8.038,3.095186,5.615,0.888,2.467,1.1689667,31.164
2016-07-10 17:00:00,9.176,2.6173432,6.29,1.137,3.229,1.432,30.671
2016-07-10 18:00:00,9.444,3.215,6.396,1.421,3.168,1.523,29.968
2016-07-10 19:00:00,8.506,2.953804,5.792,1.102,2.711,1.5452076,30.179
2016-07-10 20:00:00,10.798405,3.081,6.858,1.279,3.168,1.3256183,27.802982
2016-07-10 21:00:00,10.033039,2.076,6.396,0.61302227,3.29,1.2594128,23.047024
2016-07-10 22:00:00,7.426002,3.0984435,6.775989,1.03339,2.863,1.3642753,28.209
2016-07-10 23:00:00,10.260836,4.5339675,7.214,2.0225077,2.68,1.393384,29.124
2016-07-11 00:00:00,12.578859,6.9121447,9.357635,2.8987467,4.873,1.797,28.561
2016-07-11 01:00:00,13.597,5.9851055,8.493,1.6772593,4.569,1.675,29.194
2016-07-11 02:00:00,12.123,4.566702,9.313195,1.827785,4.599,1.622559,28.561
2016-07-11 03:00:00,11.989,3.952,6.2295623,1.599,4.477,1.5505861,29.264
2016-07-11 04:00:00,11.989,4.22,9.00531,1.599,4.356,1.6732924,29.053
2016-07-11 05:00:00,12.994,4.421,6.8819118,1.4864094,4.1989455,1.0907835,28.913
2016-07-11 06:00:00,13.798,4.086,8.821503,2.097,5.1875205,2.1206644,29.827
2016-07-11 07:00:00,12.994,4.153,8.173,2.025,5.3271384,1.8662666,32.318275
2016-07-11 08:00:00,10.13994,4.1914825,7.249,1.564,2.1812809,1.432,25.25025
2016-07-11 09:00:00,10.806931,4.4474316,6.645,1.67,3.869414,1.371,30.253263
2016-07-11 10:00:00,10.499643,3.349,7.1787477,1.812,2.391308,1.7054425,34.310944
2016-07-11 11:00:00,11.865987,3.617,7.143,1.599,3.577544,1.2303014,32.997192
2016-07-11 12:00:00,8.241653,2.827636,5.508,0.569,2.5076256,1.1000376,32.993
2016-07-11 13:00:00,8.908,2.88,5.792,0.746,2.589,0.9127497,33.89446
2016-07-11 14:00:00,9.042,2.616377,6.29,0.73355144,2.589,1.2769941,34.751
2016-07-11 15:00:00,9.243,3.215,6.361,0.9997196,2.68,1.157,34.751
2016-07-11 16:00:00,8.239,2.384278,5.721,1.2580942,2.528,1.249,34.822
2016-07-11 17:00:00,8.975,3.013482,5.934,1.3562568,3.015,1.249,32.613926
2016-07-11 18:00:00,8.506,2.402891,5.579,0.79474604,3.4567597,1.157,40.971134
2016-07-11 19:00:00,7.837,1.59084,5.224,0.533,2.8539774,1.127,34.803146
2016-07-11 20:00:00,8.925291,1.2621605,6.183,0.604,3.2348769,0.975,33.809494
2016-07-11 21:00:00,9.4147215,2.009,6.219,0.604,2.5667872,0.975,28.5689
2016-07-11 22:00:00,8.372,3.0200636,6.29,1.208,2.4023743,0.944,32.5
2016-07-11 23:00:00,10.918,4.108473,9.026,2.1200488,1.9153205,0.883,33.063
2016-07-12 00:00:00,11.521,3.569876,9.594,2.31,2.0237348,0.822,33.485
2016-07-12 01:00:00,11.521,4.1875505,9.594,2.9406462,2.0103462,0.67,33.696
2016-07-12 02:00:00,12.123,4.5857205,10.341,3.3892767,1.8299743,0.792,33.556
2016-07-12 03:00:00,11.922,3.5392716,10.557191,2.9119031,1.7835168,0.69799817,33.344
2016-07-12 04:00:00,11.721,3.818,9.523,1.6300462,1.9248894,0.80318934,32.993
2016-07-12 05:00:00,14.281826,3.349,8.873272,3.764252,2.2559085,0.7999988,33.344
2016-07-12 06:00:00,11.119,3.818,8.408625,1.8080086,2.559,1.2660105,28.995045
2016-07-12 07:00:00,9.444,2.4963138,7.3111506,1.0413607,2.01,0.5939352,33.204
2016-07-12 08:00:00,9.407967,2.583695,7.3873982,1.5774127,2.376,0.97225255,34.189
2016-07-12 09:00:00,8.908,2.5363538,6.920113,1.6114476,2.406,0.8111624,35.947
2016-07-12 10:00:00,10.114,1.6295712,6.6496716,1.421,2.863,1.3139904,36.369
2016-07-12 11:00:00,10.851,2.1601877,7.202492,1.777,3.2532938,1.127,36.088
2016-07-12 12:00:00,9.377,2.212504,6.005,0.959,2.1252046,1.157,36.088
2016-07-12 13:00:00,10.961751,2.4049377,6.640392,0.497,2.644314,1.097,36.229
2016-07-12 14:00:00,12.247073,1.9710093,6.7854366,1.1041346,3.120663,1.218,38.409
2016-07-12 15:00:00,6.927892,3.4799964,6.696811,0.888,3.2131526,1.31,39.605
2016-07-12 16:00:00,9.009159,2.0672963,6.1691966,0.462,2.855802,0.9064776,40.098
2016-07-12 17:00:00,8.635919,2.2041755,7.485931,1.137,3.2624362,1.2724223,40.52
2016-07-12 18:00:00,8.847602,1.893987,4.733384,0.60259813,3.107,0.79280597,37.847
2016-07-12 19:00:00,8.777872,2.0046427,5.306598,0.43136626,3.076,1.2553812,37.354
2016-07-12 20:00:00,8.058371,2.272451,3.9254394,0.39634854,3.746,0.86088943,36.018
2016-07-12 21:00:00,10.864861,2.1517797,5.5037956,0.7239964,3.746,1.0639982,40.91559
2016-07-12 22:00:00,12.895314,2.0462775,9.808,1.6600361,3.259,0.81100255,34.295326
2016-07-12 23:00:00,16.945353,5.495318,13.112,3.4392052,2.833,1.005,30.842276
2016-07-13 00:00:00,18.894945,7.2641277,13.717,4.078593,5.026,1.523,42.19285
2016-07-13 01:00:00,14.864129,8.404914,12.189,3.9126139,4.873,1.462,31.893486
2016-07-13 02:00:00,15.913579,6.6091957,12.722,3.589,4.721,1.492,36.58
2016-07-13 03:00:00,14.82825,7.178119,11.371,2.949,4.477,1.5706103,37.706
2016-07-13 04:00:00,18.018,7.1651196,13.136511,3.909,4.596215,1.523,37.706
2016-07-13 05:00:00,18.598173,7.033,16.222124,4.087,4.66,1.523,34.846867
2016-07-13 06:00:00,16.209,4.823,11.420446,2.701,5.3179774,1.553,38.43896
2016-07-13 07:00:00,13.463,4.086,7.8187933,1.457,6.730977,1.828,29.532778
2016-07-13 08:00:00,10.315,3.416,7.981836,1.315,2.6736212,1.462,36.530247
2016-07-13 09:00:00,8.841,3.365059,6.752,1.457,2.0437,1.127,34.104145
2016-07-13 10:00:00,10.248,3.282,6.61,1.173,2.691732,1.31,37.003
2016-07-13 11:00:00,8.573,2.009,6.503,0.853,2.4142017,1.0207684,29.827
2016-07-13 12:00:00,8.774,2.143,6.543563,0.426,2.5188704,1.005,32.852
2016-07-13 13:00:00,9.511,1.608,6.041,0.426,2.91242,1.121773,36.158
2016-07-13 14:00:00,8.774,2.076,6.041,0.817,2.5687103,1.005,35.807
