date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-07-04 00:00:00,9.913,6.757468,6.3024735,2.63,3.015,1.8413497,21.28733
2016-07-04 01:00:00,8.975,4.957,6.5872674,2.665,2.863,1.7804588,28.11152
2016-07-04 02:00:00,8.64,4.823,6.035529,2.594,2.924,1.9060267,27.857
2016-07-04 03:00:00,9.176,5.6084886,5.8270197,2.381,2.1788523,1.823386,27.928
2016-07-04 04:00:00,9.109,4.823,5.2036276,2.523,3.2633834,1.797,24.621
2016-07-04 05:00:00,9.846,5.559,6.077248,3.261197,2.8966815,1.888,23.848
2016-07-04 06:00:00,11.588,5.425,7.111321,2.9591463,4.4294624,1.98,23.074
2016-07-04 07:00:00,11.788,6.095,7.082048,2.985,3.4987814,2.041,22.511
2016-07-04 08:00:00,10.583,5.961,8.347438,2.914,3.655,2.071,21.267303
2016-07-04 09:00:00,11.588,6.296,8.019142,3.056,2.8828886,2.01,25.395
2016-07-04 10:00:00,11.922,6.229,7.332229,3.056,3.746,2.1742876,25.184
2016-07-04 11:00:00,12.324,5.3354597,8.97231,3.234,4.203,1.98,29.546
2016-07-04 12:00:00,10.685885,5.894,8.643265,2.63,3.6783478,1.949,29.475
2016-07-04 13:00:00,7.986782,5.425,7.454392,3.02,3.0173178,1.949,26.45016
2016-07-04 14:00:00,11.249036,6.028,5.69016,3.0400474,2.867934,1.88766,30.351347
2016-07-04 15:00:00,12.969738,6.095,6.787,3.1362143,2.500614,1.8710947,34.300705
2016-07-04 16:00:00,10.11806,5.023,6.503,2.5856242,3.4095874,2.0566475,28.447657
2016-07-04 17:00:00,11.849117,5.09,7.356,2.4299197,4.2246547,1.7445202,27.918957
2016-07-04 18:00:00,11.63545,5.356575,7.356,2.3706853,4.295,2.1023133,28.983
2016-07-04 19:00:00,10.298584,3.885,6.894,2.239,2.467,1.3930873,31.726
2016-07-04 20:00:00,9.648968,4.086,7.143,2.239,2.5572886,1.3515955,27.501436
2016-07-04 21:00:00,10.395909,4.823,6.894,2.31,3.959905,2.320952,27.012608
2016-07-04 22:00:00,9.645,4.89,6.61,1.919,3.4330401,1.6737095,28.067488
2016-07-04 23:00:00,13.009505,6.497,9.346,3.482,3.0710826,2.0396414,20.601381
2016-07-05 00:00:00,12.194568,5.626,8.777,3.2625847,4.045411,2.1947641,30.911394
2016-07-05 01:00:00,14.28131,6.296,7.858945,3.216628,3.199801,2.01,27.712143
2016-07-05 02:00:00,11.924764,6.296,8.813,3.5667598,3.5765395,1.919,26.028
2016-07-05 03:00:00,10.381855,5.7274013,8.066,2.467944,3.1834333,1.858,28.913
2016-07-05 04:00:00,11.32,5.626,7.8397665,2.3789246,2.867434,1.888,29.024527
2016-07-05 05:00:00,10.851,4.689,7.1873493,1.7933261,3.524449,1.9735692,31.375
2016-07-05 06:00:00,13.329,6.936864,7.425865,3.895309,4.9460187,1.801006,32.782
2016-07-05 07:00:00,11.454,5.5593,8.087846,2.7726216,4.0526586,1.8632168,31.726
2016-07-05 08:00:00,11.052,8.251331,6.61893,3.127,3.564,2.2970917,30.32
2016-07-05 09:00:00,10.985,5.651478,7.4707403,2.701,3.411,1.9198463,30.46
2016-07-05 10:00:00,12.793,6.086033,8.770061,3.447,3.838,2.163,32.922
2016-07-05 11:00:00,13.625286,6.809677,9.747909,3.773703,4.3410597,2.254,31.093
2016-07-05 12:00:00,13.392138,5.0665,7.672233,2.736,4.04127,2.1741774,25.677
2016-07-05 13:00:00,10.412326,4.555,6.681,2.31,2.9612474,1.9216881,27.154
2016-07-05 14:00:00,10.364672,5.8488975,7.32,2.487,3.342104,2.2075431,26.653292
2016-07-05 15:00:00,10.0122795,5.224,6.6385994,2.416,3.1605155,2.586109,29.714022
2016-07-05 16:00:00,10.047,5.023,7.226925,2.736,3.168,2.1377945,30.482168
2016-07-05 17:00:00,11.922,5.425,7.831387,3.1132376,4.386,2.5042102,34.143726
2016-07-05 18:00:00,11.454,4.957,9.121549,2.077603,3.728006,2.4737728,32.58695
2016-07-05 19:00:00,10.851,4.3909593,5.660028,1.9747794,4.0114956,1.9162922,28.090937
2016-07-05 20:00:00,11.186,4.395049,7.7305603,2.762143,3.4194427,1.7295977,34.60173
2016-07-05 21:00:00,10.65,4.801909,6.894,2.303743,4.212653,1.5145154,31.822113
2016-07-05 22:00:00,9.98,4.1914334,5.8765497,1.7428892,4.286082,1.7351595,31.884218
2016-07-05 23:00:00,11.855,7.413672,8.183121,2.8708823,3.259,1.7008351,24.724407
2016-07-06 00:00:00,10.657711,5.09,6.2495947,3.753764,3.015,2.3404996,28.913
2016-07-06 01:00:00,10.717,5.425,7.3345194,2.663053,2.1685016,1.4207286,30.39
2016-07-06 02:00:00,10.851,5.358,6.1433835,2.631865,1.9274323,2.0285063,25.194244
2016-07-06 03:00:00,9.779,5.157,5.282869,2.0987258,2.7940671,2.0044813,32.063343
2016-07-06 04:00:00,9.377,4.488,6.254,2.274,2.980687,2.1548557,39.738815
2016-07-06 05:00:00,11.387,5.559,7.853,2.843,3.337646,2.5634909,32.737644
2016-07-06 06:00:00,11.855,4.488,8.209,2.097,4.180693,1.8205999,35.246094
2016-07-06 07:00:00,12.525,6.162,9.132,3.625,3.533,2.1293204,31.399672
2016-07-06 08:00:00,12.620977,6.30918,9.346,3.376,3.716,1.8510032,27.322353
2016-07-06 09:00:00,13.560752,4.756,7.178,2.132,3.0941198,1.9861405,33.131668
2016-07-06 10:00:00,13.64279,5.0856194,8.031,2.452,3.564,1.9663678,30.957054
2016-07-06 11:00:00,14.346434,4.957,8.671,2.4300988,3.99,2.1715298,33.061214
2016-07-06 12:00:00,11.5116415,4.756,7.0,3.0324278,3.401774,1.8664019,36.492622
2016-07-06 13:00:00,10.315,5.291,7.498,2.4419308,3.5235023,1.7368832,26.247925
2016-07-06 14:00:00,9.444,5.023,6.965,1.7617897,2.6034513,1.7257379,34.42927
2016-07-06 15:00:00,10.449,4.22,7.0,1.8703847,2.9303505,1.584,33.747345
2016-07-06 16:00:00,9.846,4.086,6.861628,1.7064077,2.9022639,1.553,27.902592
2016-07-06 17:00:00,10.985,4.756,7.64,2.5880673,3.2718384,1.645,30.734215
2016-07-06 18:00:00,10.717,4.287,7.32,2.0380204,3.4641302,1.645,26.289696
2016-07-06 19:00:00,9.176,3.55,6.005,1.4757566,3.5626266,1.614,29.686
2016-07-06 20:00:00,9.645,4.153,8.52391,1.4820516,3.980616,1.736,30.249
2016-07-06 21:00:00,8.506,2.88,4.992277,0.746,3.533,2.0211763,29.968
2016-07-06 22:00:00,10.763605,3.650851,6.934011,1.279,3.259,1.645,29.546
2016-07-06 23:00:00,13.230574,4.9136095,9.861762,2.381,3.259,1.675,28.491
2016-07-07 00:00:00,13.715571,4.4917245,9.572141,1.5630584,2.5032728,1.614,30.596636
2016-07-07 01:00:00,13.49803,5.637241,11.194,3.9216063,2.559,1.4118779,27.383194
2016-07-07 02:00:00,13.443118,8.135989,12.160479,3.854902,2.528,1.523,32.03279
2016-07-07 03:00:00,12.939042,5.594907,11.122,4.014013,2.6391606,1.675,30.533005
2016-07-07 04:00:00,12.592,4.9077272,9.204,2.9073565,2.7891164,1.828,26.212824
2016-07-07 05:00:00,13.731,5.9283204,11.7437105,2.985,3.2764006,1.6105288,25.28761
2016-07-07 06:00:00,14.466871,6.5617647,12.050213,2.949,3.463663,1.4157342,26.282595
2016-07-07 07:00:00,14.267,4.6186824,9.334553,3.198,3.8235843,2.3359752,24.127497
2016-07-07 08:00:00,12.525,4.36495,9.302784,3.056,3.076,1.9901358,23.210684
2016-07-07 09:00:00,12.324,5.517528,8.662875,3.4514775,3.015,1.6745201,26.915218
2016-07-07 10:00:00,13.262,6.021212,11.261226,2.843,3.442,1.767,29.757
2016-07-07 11:00:00,12.324,5.2600083,8.244,2.559,3.99,1.6203771,30.601
2016-07-07 12:00:00,9.900714,3.399313,6.787,1.5240268,3.046,1.523,32.641
2016-07-07 13:00:00,10.516,4.685695,7.391,1.9790642,2.802,1.553,35.385
2016-07-07 14:00:00,9.377,3.818,6.574,1.4756205,2.0933914,1.553,37.284
2016-07-07 15:00:00,7.5523458,3.684,6.61,1.6404455,2.589,2.0266848,38.48
2016-07-07 16:00:00,8.628319,3.2131681,6.538,1.3481618,3.0782835,1.553,36.791
2016-07-07 17:00:00,15.593233,4.22,7.32,1.9797742,3.5301344,1.523,34.118
2016-07-07 18:00:00,12.5872965,4.287,7.604,1.8633524,4.621743,1.8226125,33.837
2016-07-07 19:00:00,9.767681,4.1727567,7.335685,2.1167343,3.6941526,1.7916614,33.274
2016-07-07 20:00:00,11.119,3.6267855,7.427,2.0907824,3.786471,1.7719184,32.922
2016-07-07 21:00:00,10.209175,2.9599159,7.107,1.640076,3.594,1.7598588,33.626
2016-07-07 22:00:00,10.516,5.037819,7.356,1.7007775,3.168,1.7284529,32.641
2016-07-07 23:00:00,11.855,5.3172836,8.747241,3.407174,3.3500948,1.5650898,31.586
2016-07-08 00:00:00,11.855,4.432162,8.051319,2.985,2.9864016,1.523,31.093
2016-07-08 01:00:00,10.382,4.0624113,8.751227,2.013984,2.670836,1.2793168,30.742
2016-07-08 02:00:00,11.186,5.177708,7.8792486,2.594,2.4295242,1.0933495,29.335
2016-07-08 03:00:00,10.248,4.555,6.794056,2.736,2.4930148,1.5694197,33.83073
2016-07-08 04:00:00,10.918,4.086,8.244,2.594,2.315,1.9856012,29.124
2016-07-08 05:00:00,12.659,5.224,9.417,2.701,3.1851912,1.7065895,30.519619
2016-07-08 06:00:00,13.597,5.425,12.241546,2.985,3.472,1.645,27.686422
2016-07-08 07:00:00,10.382,4.086,5.524155,2.025,3.29,1.645,33.287956
2016-07-08 08:00:00,9.98,4.555,7.3620033,2.274,3.29,1.797,29.658798
2016-07-08 09:00:00,9.645,4.019,6.992532,2.594,3.015,1.5654215,28.36176
2016-07-08 10:00:00,11.721,4.756,7.495896,2.0829158,3.381,1.736,32.274025
2016-07-08 11:00:00,11.788,4.22,8.031,1.845218,4.904679,1.828,26.234959
2016-07-08 12:00:00,10.157726,4.086,7.356,1.8522121,2.9333396,1.675,32.16035
2016-07-08 13:00:00,9.744318,3.416,6.858,1.6520003,2.9263494,1.614,39.083664
2016-07-08 14:00:00,15.082225,5.023,6.752,1.5844638,5.9692426,2.224,31.83765
2016-07-08 15:00:00,9.904154,4.22,6.574,1.741,2.2427223,1.57849,33.39858
2016-07-08 16:00:00,7.5474095,3.55,6.38065,1.4896662,2.924,1.4351572,34.4
2016-07-08 17:00:00,9.357232,4.086,7.4024763,2.145898,3.229,1.7370352,34.329
2016-07-08 18:00:00,12.215501,3.885,7.8108373,1.5586578,3.564,1.8629358,37.224865
2016-07-08 19:00:00,9.41283,3.617,6.167296,1.3941586,3.171,1.7498299,32.867634
2016-07-08 20:00:00,11.143401,4.086,7.826199,1.76235,4.0312343,1.858,30.757582
2016-07-08 21:00:00,12.726,4.354,8.244,2.132,4.515629,1.767,35.11221
2016-07-08 22:00:00,14.066,5.358,9.666,1.9302292,2.8928742,1.706,35.17294
2016-07-08 23:00:00,18.152,8.841,12.402,4.193,6.232335,2.5513191,30.686058
2016-07-09 00:00:00,14.602,5.961,11.3,3.34,2.6000834,1.767,33.435802
2016-07-09 01:00:00,14.535,6.655876,11.691,3.909,2.0705345,1.645,30.319216
2016-07-09 02:00:00,14.401,5.251662,11.727,3.944,2.8139431,1.614,31.161661
2016-07-09 03:00:00,13.999,5.9569564,10.945,3.198,2.490595,1.675,27.244923
2016-07-09 04:00:00,14.066,6.027972,11.3,3.482,2.7128184,2.01,30.289793
2016-07-09 05:00:00,14.267,4.8398266,10.838,3.02,3.0002255,1.767,28.913
2016-07-09 06:00:00,14.602,5.693,12.806926,3.056,3.29,1.7847611,28.279
2016-07-09 07:00:00,9.109,2.612,6.396,1.066,2.3024912,1.7039428,28.631
2016-07-09 08:00:00,11.7906685,3.416,8.28,1.102,3.137,1.6770602,28.772
2016-07-09 09:00:00,9.779,3.55,6.005,1.862291,3.4529333,1.6855493,29.48009
2016-07-09 10:00:00,10.851,4.22,6.574,1.244,3.8361945,2.019355,39.36
2016-07-09 11:00:00,10.758409,3.483,6.61,1.35,4.4799695,1.7605418,32.625343
2016-07-09 12:00:00,9.963139,3.617,5.899,0.87298876,3.506296,1.61499,32.715973
2016-07-09 13:00:00,10.23308,3.7030501,6.61,1.244,3.9297168,1.6501763,33.085876
2016-07-09 14:00:00,8.820647,3.407211,6.823,1.5570642,2.519769,1.5194751,40.56447
2016-07-09 15:00:00,8.675006,5.070349,6.361,1.492,3.8695328,1.4259831,32.289
2016-07-09 16:00:00,11.989,2.992764,7.639677,1.528,6.077479,2.3027234,32.852
2016-07-09 17:00:00,10.784,3.6425285,5.9474936,1.208,4.1140895,1.6493493,32.078
2016-07-09 18:00:00,10.114,3.703875,6.143657,1.217055,4.137865,2.1098506,34.091507
2016-07-09 19:00:00,9.444,3.4438672,5.8739185,1.0615411,3.411,1.5281299,31.375
2016-07-09 20:00:00,11.32,4.1230607,7.241879,1.5817177,4.051,1.675,30.882
2016-07-09 21:00:00,13.53,4.756,7.8250384,2.1908827,3.899,1.462,30.882
2016-07-09 22:00:00,12.458,5.827,8.919,3.6956978,3.503,1.6265069,29.968
2016-07-09 23:00:00,13.329,5.358,9.594,2.8439689,3.29,1.553,29.968
2016-07-10 00:00:00,15.671089,6.229,9.737,2.7356644,5.483,2.01,29.475
2016-07-10 01:00:00,15.539,6.095,10.518,1.9685216,5.208,2.041,29.335
2016-07-10 02:00:00,15.137,6.363,9.63,3.2356482,4.934,1.919,29.898594
2016-07-10 03:00:00,14.401,5.894,8.493,2.6915557,5.193639,1.98,29.124
2016-07-10 04:00:00,14.133,5.157,8.599,1.8734804,4.965,1.949,28.561
2016-07-10 05:00:00,13.999,4.354,8.467469,2.782243,5.269,2.091678,28.321024
2016-07-10 06:00:00,14.937,5.626,9.026,1.6394186,5.818,2.0566256,24.198866
2016-07-10 07:00:00,13.329,4.555,7.711,1.457026,6.2173624,1.8016438,23.359213
2016-07-10 08:00:00,10.851,4.2608232,7.32,2.6314244,3.198,1.5759304,22.549688
2016-07-10 09:00:00,9.846,3.772453,6.858,1.9526255,3.168,1.9874943,31.244005
2016-07-10 10:00:00,10.248,3.4304607,7.5130477,1.3270376,3.381,2.0123103,29.475
2016-07-10 11:00:00,11.855,4.5855603,7.604,1.8789699,2.9111426,1.7818488,29.053
2016-07-10 12:00:00,8.573,3.3651452,5.579,1.0898964,2.908061,1.533362,29.475
2016-07-10 13:00:00,8.64,3.5144525,5.7567143,0.676707,2.386514,1.432,27.593645
2016-07-10 14:00:00,8.306,2.4098701,5.859933,0.83619136,2.748381,1.523,27.223637
2016-07-10 15:00:00,8.774,2.5911372,6.8916345,1.2648177,2.4774718,1.432,30.407623
2016-07-10 16:00:00,8.038,2.4758284,6.4335217,0.888,2.6450942,1.3935535,27.800783
2016-07-10 17:00:00,9.176,3.21263,5.852934,0.94054925,3.2919562,1.432,34.748936
2016-07-10 18:00:00,9.444,4.285188,5.191974,1.421,2.9626832,1.523,29.968
2016-07-10 19:00:00,7.9466896,2.1749158,5.5126867,1.102,2.5423295,1.31,30.179
2016-07-10 20:00:00,10.047,3.6081507,6.858,1.279,2.9983404,1.31,29.475
2016-07-10 21:00:00,9.712,1.6803479,6.396,0.604,3.4490502,1.5921441,29.405
2016-07-10 22:00:00,9.98,2.9230154,7.0,1.315,2.8061738,1.5483489,26.453003
2016-07-10 23:00:00,9.98,3.55,7.214,1.7653308,2.178647,1.4735216,22.084875
2016-07-11 00:00:00,13.597,5.8313704,8.99,2.701,5.1574044,1.6920311,29.946072
2016-07-11 01:00:00,13.597,4.722977,8.493,1.919,4.6347575,1.7681617,24.211145
2016-07-11 02:00:00,12.123,4.086,7.071,1.777,3.7516527,1.56414,28.907824
2016-07-11 03:00:00,11.989,3.952,7.83336,1.4182167,4.571709,1.736,28.57152
2016-07-11 04:00:00,11.989,4.22,7.170113,1.599,4.781226,1.919,25.956335
2016-07-11 05:00:00,12.232401,4.421,8.331049,1.599,4.7527647,1.675,34.360664
2016-07-11 06:00:00,13.798,4.086,9.661507,2.097,5.269,1.767,30.997707
2016-07-11 07:00:00,12.994,4.463486,8.633405,2.025,5.208,1.6064577,31.5248
2016-07-11 08:00:00,9.98,4.3150563,7.933103,1.564,2.894,1.578833,31.765678
2016-07-11 09:00:00,10.114,3.8773742,6.435434,1.67,2.772,1.376835,29.687933
2016-07-11 10:00:00,9.846,3.254491,7.1853595,1.812,2.6934755,1.1983154,29.081354
2016-07-11 11:00:00,9.611856,4.173167,7.3586836,1.6547204,3.503,1.5466247,34.196312
2016-07-11 12:00:00,8.228955,3.5759082,5.695308,0.569,3.2233865,1.103114,32.635597
2016-07-11 13:00:00,10.293161,2.9916372,5.8143063,0.780632,2.589,1.188,29.14894
2016-07-11 14:00:00,8.813119,3.0144138,6.29,0.995,2.5727232,1.279,34.342163
2016-07-11 15:00:00,7.726333,3.7776222,6.361,1.031,2.1642337,1.157,31.17901
2016-07-11 16:00:00,7.348729,2.813,5.721,1.244,2.702025,1.249,34.822
2016-07-11 17:00:00,7.6815033,2.88,5.934,1.244,3.1911767,1.249,36.490284
2016-07-11 18:00:00,9.370704,2.344,6.253,0.746,2.7664409,1.157,32.972885
2016-07-11 19:00:00,8.302714,2.076,5.224,0.533,2.589,1.127,39.49685
2016-07-11 20:00:00,9.176,1.942,5.562296,0.604,2.894,0.975,35.972874
2016-07-11 21:00:00,9.176,2.009,6.219,0.5245903,2.955,0.975,31.717382
2016-07-11 22:00:00,8.091638,2.993986,6.29,1.208,2.437,0.944,34.70655
2016-07-11 23:00:00,10.918,3.5832875,9.026,2.4249756,2.132,0.883,33.063
2016-07-12 00:00:00,12.457181,3.6356144,9.594,2.31,2.3810124,0.822,33.485
2016-07-12 01:00:00,11.521,4.723194,8.948328,2.29818,1.6822112,0.7309825,33.696
2016-07-12 02:00:00,12.123,5.1801744,10.341,3.6103635,1.8097047,0.7246953,33.556
2016-07-12 03:00:00,11.922,2.7790396,10.163,3.2836535,1.7720243,0.7810395,34.838768
2016-07-12 04:00:00,11.721,4.149854,9.523,2.423314,1.7030451,0.80734724,28.513865
2016-07-12 05:00:00,11.119,3.3092885,8.86966,2.2698362,2.102,0.90223074,39.33448
2016-07-12 06:00:00,10.959682,3.1142774,7.388098,2.1453843,2.559,1.036,32.381073
2016-07-12 07:00:00,9.375645,2.1487515,7.4088874,1.3677963,1.8752445,0.731,31.047802
2016-07-12 08:00:00,8.250503,2.8770466,6.294636,1.599,2.8940065,1.066,34.189
2016-07-12 09:00:00,8.2118225,2.7793067,7.101667,1.528,1.8130572,0.975,39.965473
2016-07-12 10:00:00,9.874732,2.046437,6.965,1.4059492,2.2191696,1.222825,28.792725
2016-07-12 11:00:00,11.358685,3.0346704,7.32,2.0584648,3.0171118,1.1227603,36.088
2016-07-12 12:00:00,6.0950494,1.6399541,6.005,1.0369629,2.3459616,0.88829255,36.088
2016-07-12 13:00:00,10.332165,2.344,6.7380505,0.6473254,2.863,1.0253688,35.061516
2016-07-12 14:00:00,9.788977,1.5755303,5.361636,0.8260009,2.863,1.3497425,38.409
2016-07-12 15:00:00,9.672169,2.813,7.3360786,0.8014604,2.0834427,1.31,39.605
2016-07-12 16:00:00,8.774,1.942,5.7069845,0.41708446,2.711,1.127,40.098
2016-07-12 17:00:00,9.645,2.679,5.479057,1.5167156,3.076,1.157,40.52
2016-07-12 18:00:00,9.109,1.8788604,5.97,0.56649023,3.107,1.097,37.847
2016-07-12 19:00:00,8.573,1.959794,5.508,0.462,3.076,1.066,37.354
2016-07-12 20:00:00,10.851,2.2457204,7.143,0.533,3.746,1.097,36.018
2016-07-12 21:00:00,10.985,2.143,7.285,0.604,3.405047,1.0746242,36.158
2016-07-12 22:00:00,13.795874,2.746,9.808,1.706,2.9873545,0.7864146,36.018
2016-07-12 23:00:00,16.008,5.338645,13.112,2.9285693,2.8950162,1.1001056,30.712215
2016-07-13 00:00:00,19.156,5.920147,13.717,4.0138454,4.4173384,1.6046636,33.09948
2016-07-13 01:00:00,16.812,7.0205293,10.05105,3.0272734,5.5238476,1.2539674,38.805523
2016-07-13 02:00:00,17.616,5.57724,12.722,3.3045175,4.721,1.1363213,30.280788
2016-07-13 03:00:00,16.343,4.998374,11.371,3.3147326,4.477,1.5550271,36.268696
2016-07-13 04:00:00,18.482399,6.697628,13.468,3.2349145,4.477,1.6691313,29.495113
2016-07-13 05:00:00,19.843939,6.208593,13.397,4.087,4.66,1.6126785,37.8815
2016-07-13 06:00:00,17.21641,5.5484724,10.518,2.701,5.056,1.5638441,31.517714
2016-07-13 07:00:00,13.453618,3.1911707,7.266388,1.457,5.5604978,1.828,46.1615
2016-07-13 08:00:00,8.723373,3.9275134,6.929,1.315,2.3121397,1.462,40.57572
2016-07-13 09:00:00,8.841,3.980883,6.752,1.4725459,1.8992397,1.127,33.67968
2016-07-13 10:00:00,10.248,3.2699094,5.5462613,1.173,2.964444,1.31,37.93692
2016-07-13 11:00:00,8.573,1.8277324,6.503,0.853,1.7950553,1.066,29.743265
