date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-07-02 13:00:00,10.382,3.5526934,8.209071,2.0233452,2.985,1.767,13.960455
2016-07-02 14:00:00,8.774,5.818172,5.574639,1.2569768,2.894,1.919,19.527885
2016-07-02 15:00:00,10.847492,6.6146536,6.965,2.4595978,2.772,1.736,22.019
2016-07-02 16:00:00,10.713477,4.4448156,6.9724464,2.7863865,2.894,1.767,20.682
2016-07-02 17:00:00,6.3765287,5.345226,6.8905888,2.416,3.733122,1.736,25.466
2016-07-02 18:00:00,7.1995473,3.7110183,5.383805,2.6967976,3.381,1.797,25.888
2016-07-02 19:00:00,11.0520525,4.753449,4.9914613,1.812,3.107,1.736,27.857
2016-07-02 20:00:00,9.98,4.153,5.630228,1.954,4.2659426,1.767,27.295
2016-07-02 21:00:00,9.31,4.273451,6.4704084,2.132,3.2450204,1.8524578,22.23
2016-07-02 22:00:00,9.444,6.2271757,6.965,2.168,3.088809,1.8776771,21.948
2016-07-02 23:00:00,9.444,4.272126,6.823,2.559,3.1012774,1.8054976,24.469446
2016-07-03 00:00:00,10.382,7.2724667,9.338641,2.31,3.4307432,1.0596187,28.665709
2016-07-03 01:00:00,9.779,3.4967368,4.474096,3.039914,2.4451647,1.5519221,25.59475
2016-07-03 02:00:00,8.9552555,5.4082837,6.9131866,2.203,2.985,2.1151376,15.819593
2016-07-03 03:00:00,9.779,5.3175335,7.37412,1.99,2.528,1.675,31.52703
2016-07-03 04:00:00,10.717,4.756,4.6909313,2.807,2.65,1.797,30.25288
2016-07-03 05:00:00,10.315,4.689,6.5442276,2.452,2.924,1.858,34.94308
2016-07-03 06:00:00,12.592,5.224,8.671,2.3756323,3.716,1.949,23.906952
2016-07-03 07:00:00,11.119,4.622,7.889,2.843,3.6609592,1.919,23.637
2016-07-03 08:00:00,10.65,4.421,7.036,2.025,3.594,2.1492054,26.38
2016-07-03 09:00:00,10.047,4.22,6.432,1.67,3.686,1.6360743,27.365
2016-07-03 10:00:00,11.721,5.09,7.889,2.559,3.564,1.858,22.464355
2016-07-03 11:00:00,12.123,5.358,8.066,2.487,4.082,2.1711679,29.475
2016-07-03 12:00:00,9.98,5.023,6.205962,2.559,3.29,1.858,26.802
2016-07-03 13:00:00,9.243,4.957,5.9591103,2.63,2.5196202,1.888,29.968
2016-07-03 14:00:00,7.819499,5.425,4.9669223,3.02,2.7059853,1.888,30.39
2016-07-03 15:00:00,14.741589,5.425,6.0075564,2.665,2.236724,1.828,31.164
2016-07-03 16:00:00,7.3235173,4.89,4.104771,2.985,2.4910827,2.2971137,30.821041
2016-07-03 17:00:00,7.2599974,5.157,7.32,1.9150453,5.030065,1.98,37.469345
2016-07-03 18:00:00,8.508653,4.957,6.9689136,2.0426853,3.686,1.98,31.11424
2016-07-03 19:00:00,9.227863,4.89,5.620118,3.1701665,3.594,1.888,25.745495
2016-07-03 20:00:00,13.676766,4.89,11.288894,2.5454178,3.96,1.919,15.577651
2016-07-03 21:00:00,6.7433743,4.89,6.084807,2.0136373,3.807,2.1203554,21.312775
2016-07-03 22:00:00,12.099332,5.76,6.6937227,2.5840921,2.2512848,2.003985,18.974792
2016-07-03 23:00:00,12.134029,5.76,5.722709,3.386173,2.7120066,1.4703428,15.298051
2016-07-04 00:00:00,11.308674,5.894,4.721817,3.2516468,2.4058142,1.8312016,23.85595
2016-07-04 01:00:00,8.357569,4.957,5.921806,2.665,3.1397204,2.583991,25.536
2016-07-04 02:00:00,8.450011,4.823,4.2600837,1.7063305,2.8081386,1.828,27.857
2016-07-04 03:00:00,14.405563,5.492,5.579,2.381,2.8247435,1.858,27.928
2016-07-04 04:00:00,8.604353,4.823,5.65,2.523,2.2300367,1.797,23.893332
2016-07-04 05:00:00,9.846,5.559,5.97,2.949,3.04861,1.888,23.848
2016-07-04 06:00:00,11.588,8.180564,7.391,2.807,3.5870016,1.98,17.79629
2016-07-04 07:00:00,11.788,9.020124,7.214,2.985,6.5741053,2.041,22.511
2016-07-04 08:00:00,9.244534,4.9648633,7.143,2.914,3.245835,2.071,19.388521
2016-07-04 09:00:00,10.583115,7.003223,7.569,3.056,3.105373,1.7565944,14.057352
2016-07-04 10:00:00,9.641018,4.8857822,7.711,3.056,4.283465,1.6854079,28.838808
2016-07-04 11:00:00,11.887557,6.0123534,8.422,3.423694,4.2854795,1.98,32.683357
2016-07-04 12:00:00,10.831808,5.894,6.858,1.9443383,3.6021206,1.949,22.989273
2016-07-04 13:00:00,10.047,5.425,6.752,1.789998,2.2890828,1.949,29.264
2016-07-04 14:00:00,10.516,6.4940357,7.107,3.5633194,3.137,1.919,30.953
2016-07-04 15:00:00,10.717,7.3215747,6.787,3.0254307,3.168,2.01,31.726
2016-07-04 16:00:00,9.98,4.966092,6.503,2.455808,3.442,2.484138,33.133
2016-07-04 17:00:00,14.460043,5.775605,7.356,3.1289728,3.868,2.041,28.983
2016-07-04 18:00:00,11.387,4.2474627,7.356,2.2204664,4.295,2.193,30.498636
2016-07-04 19:00:00,9.377,4.6240435,6.894,1.8893363,2.467,1.1430035,31.726
2016-07-04 20:00:00,10.233606,5.1269855,7.143,2.2002757,2.955,1.451208,25.184
2016-07-04 21:00:00,14.110587,4.6976213,6.894,1.8372192,4.243012,2.01,30.531
2016-07-04 22:00:00,8.250008,5.325386,7.652537,1.9562985,3.256375,1.919,27.933783
2016-07-04 23:00:00,9.073861,6.3783827,9.12035,3.482,2.0161724,1.98,27.156536
2016-07-05 00:00:00,11.270129,10.94034,10.708254,2.949,3.3882089,1.98,26.16839
2016-07-05 01:00:00,15.778876,5.067996,9.896412,3.163,3.229026,2.01,20.402649
2016-07-05 02:00:00,6.506081,5.279028,5.6111817,3.376,2.7195444,1.919,24.2219
2016-07-05 03:00:00,11.105827,6.1108856,8.066,2.878,2.6357102,1.858,25.834946
2016-07-05 04:00:00,13.956556,5.626,7.676,2.63,2.856451,2.7417407,30.46
2016-07-05 05:00:00,13.774097,4.689,6.823,1.883,2.4437323,2.041,31.375
2016-07-05 06:00:00,14.293166,5.425,8.884,2.736,2.7427158,1.949,32.782
2016-07-05 07:00:00,10.797553,5.224,6.7728844,2.772,3.655,2.01,35.850666
2016-07-05 08:00:00,14.683852,5.961,7.462,3.127,3.564,2.102,28.969856
2016-07-05 09:00:00,10.267597,6.028,7.533,2.701,3.411,2.041,27.278137
2016-07-05 10:00:00,11.971704,5.961,8.564,3.447,3.9863613,2.163,28.076391
2016-07-05 11:00:00,15.884425,6.96595,8.742,3.1326191,4.599,2.254,26.092184
2016-07-05 12:00:00,9.235949,6.2236724,7.676,2.5297968,3.594,2.01,25.677
2016-07-05 13:00:00,11.111509,5.4849257,6.681,2.4808507,3.32,1.919,33.496758
2016-07-05 14:00:00,7.247931,5.939335,7.106029,2.4783514,3.32,2.071,28.772
2016-07-05 15:00:00,13.365041,3.4156141,7.249,2.2443862,3.32,1.949,30.601
2016-07-05 16:00:00,21.679134,5.366111,5.2691746,2.736,3.168,2.254,32.008
2016-07-05 17:00:00,5.2253647,5.2317348,7.924,2.878,4.386,2.323419,17.177952
2016-07-05 18:00:00,9.182695,5.932364,7.462,2.345,3.99,1.8986914,31.515
2016-07-05 19:00:00,17.133844,3.6492653,7.071,2.345,3.807,2.095522,30.395168
2016-07-05 20:00:00,11.186,4.622,7.285,2.203,3.899,1.691508,31.915598
2016-07-05 21:00:00,10.65,4.689,9.187981,2.935464,3.747641,1.4934016,10.7879505
2016-07-05 22:00:00,11.512908,4.354,7.8336806,1.1793644,3.085627,1.98,30.049114
2016-07-05 23:00:00,12.4240675,5.76,7.9255986,2.7926362,3.259,1.949,30.795624
2016-07-06 00:00:00,10.160385,5.9992833,7.9653797,2.551324,3.015,1.828,40.585457
2016-07-06 01:00:00,10.884755,5.8968067,7.758002,2.4134347,2.833,1.919,40.506184
2016-07-06 02:00:00,12.293131,4.4566956,5.426591,2.9250598,2.833,1.858,31.515
2016-07-06 03:00:00,9.779,5.3557773,6.219591,2.345,3.168,2.132,22.444925
2016-07-06 04:00:00,9.377,3.779413,6.4145527,2.274,3.015,1.5700498,31.062494
2016-07-06 05:00:00,11.387,5.646152,8.977516,2.843,3.259,2.345,54.438637
2016-07-06 06:00:00,11.855,4.7046237,7.9686303,2.097,4.548143,2.5664535,45.91029
2016-07-06 07:00:00,12.525,8.729334,9.1080065,2.4901671,2.9037693,1.5452373,29.612217
2016-07-06 08:00:00,12.726,6.1834083,9.161468,3.8713925,3.058608,1.6571925,25.275719
2016-07-06 09:00:00,11.119,4.7336173,6.40672,1.946619,3.29826,2.4445457,32.192818
2016-07-06 10:00:00,11.788,4.89,7.705624,2.1203988,3.4595776,2.3256595,31.851444
2016-07-06 11:00:00,13.128,4.957,4.526185,2.5696132,3.9945245,1.919,25.357958
2016-07-06 12:00:00,10.583,4.756,3.3702645,2.061,2.9434555,1.9303986,30.671
2016-07-06 13:00:00,10.315,5.291,6.8383327,2.345,2.9310198,1.5981114,31.58311
2016-07-06 14:00:00,9.444,5.023,7.79395,2.203,3.2482226,1.7923524,31.908966
2016-07-06 15:00:00,10.449,4.22,6.631899,1.5210761,2.407484,1.4983395,28.983
2016-07-06 16:00:00,9.846,4.086,9.039306,1.919,2.1178036,1.7243952,27.717
2016-07-06 17:00:00,10.985,4.756,7.64,2.63,3.29,1.6888757,28.61578
2016-07-06 18:00:00,10.717,4.287,7.32,2.097,3.7772825,1.645,24.34
2016-07-06 19:00:00,9.176,3.55,6.1244607,1.564,3.107,1.614,29.686
2016-07-06 20:00:00,9.645,4.153,6.254,0.7865795,3.411,1.736,21.69387
2016-07-06 21:00:00,8.506,2.88,5.437,0.746,3.533,1.828,28.846657
2016-07-06 22:00:00,10.516,3.349,6.2774878,1.279,3.259,1.645,24.297672
2016-07-06 23:00:00,13.396,4.0944686,9.730238,2.381,3.259,1.7122482,26.20262
2016-07-07 00:00:00,12.592,4.814142,13.634817,2.31,3.8356626,1.614,24.86137
2016-07-07 01:00:00,14.2,9.99102,9.830717,3.447,2.559,1.553,28.772
2016-07-07 02:00:00,12.592,3.3124459,10.131533,3.696,2.528,1.523,27.717
2016-07-07 03:00:00,14.267,6.51563,7.4166923,3.873,2.833,1.675,28.139
2016-07-07 04:00:00,11.219562,5.403801,11.955958,2.772,2.68,1.828,27.365
2016-07-07 05:00:00,14.929496,5.626,10.661,2.985,3.229,2.0797575,26.732
2016-07-07 06:00:00,12.988524,5.76,12.396972,2.949,3.32,1.645,26.38
2016-07-07 07:00:00,15.445768,5.961,10.803,1.8315661,3.381,1.797,25.395
2016-07-07 08:00:00,12.637545,5.09,9.31,1.9289422,3.076,1.797,27.928
2016-07-07 09:00:00,12.324,5.3639503,8.671,2.843,3.015,1.675,28.983
2016-07-07 10:00:00,14.516324,6.759996,9.808,2.843,4.131415,1.767,29.757
2016-07-07 11:00:00,14.126464,3.588838,8.244,2.559,2.9876678,1.0713563,30.601
2016-07-07 12:00:00,8.172925,3.9576359,6.787,1.8621314,2.6968482,1.523,32.641
2016-07-07 13:00:00,13.489594,4.2289476,7.876435,2.132,3.0496879,1.553,35.385
2016-07-07 14:00:00,7.1075926,3.4085138,6.574,1.564,2.6969934,1.553,37.284
2016-07-07 15:00:00,10.0473175,3.684,4.6554494,1.599,2.589,2.515585,38.48
2016-07-07 16:00:00,12.148183,3.416,6.538,1.706,2.4607322,1.3760285,36.791
2016-07-07 17:00:00,10.168294,4.4471345,7.32,2.097,3.229,1.5052007,34.118
2016-07-07 18:00:00,7.9111037,4.6134734,7.604,2.3407838,3.472,2.0414982,33.837
2016-07-07 19:00:00,11.263256,4.219544,6.858,2.3879645,3.259,1.5632406,33.274
2016-07-07 20:00:00,13.500617,4.153,7.427,1.7740049,3.746,1.675,32.922
2016-07-07 21:00:00,12.769848,2.8489444,6.6514416,1.13254,3.594,1.706,33.626
2016-07-07 22:00:00,10.227264,3.885,8.784472,2.6556284,3.168,1.6907296,32.641
2016-07-07 23:00:00,13.276701,5.358,9.047158,2.2991924,3.076,1.553,30.242365
2016-07-08 00:00:00,11.574714,4.756,7.503461,2.6056828,2.955,1.523,35.01252
2016-07-08 01:00:00,8.585213,4.756,7.664995,3.0816782,2.4460983,1.34,30.742
2016-07-08 02:00:00,11.186,5.224,8.706,2.1277268,2.3710308,1.401,29.335
2016-07-08 03:00:00,6.684569,4.555,6.798357,2.736,3.3499548,1.5083697,28.772
2016-07-08 04:00:00,10.918,4.086,7.6104403,2.594,2.7664578,1.383789,29.124
2016-07-08 05:00:00,12.659,5.224,6.9255896,2.701,1.9743539,2.0180345,24.513817
2016-07-08 06:00:00,13.597,6.7610097,9.311311,2.985,3.472,2.1947198,29.405
2016-07-08 07:00:00,10.382,4.7479057,6.9077296,2.025,3.29,1.6874785,25.642702
2016-07-08 08:00:00,13.407852,3.7848477,6.716,2.5800123,3.29,1.797,27.952728
2016-07-08 09:00:00,7.005727,3.986175,7.290342,1.4149724,3.015,1.645,28.396421
2016-07-08 10:00:00,8.4353895,3.6796958,11.588609,2.9077084,3.381,1.8843079,30.255045
2016-07-08 11:00:00,14.286392,6.448193,5.992511,2.2194805,3.929,1.828,22.747856
2016-07-08 12:00:00,8.881961,4.271907,7.3943734,1.690871,3.09699,1.675,31.093
2016-07-08 13:00:00,10.000811,3.4262848,6.0872326,1.741,3.191876,1.614,30.882
2016-07-08 14:00:00,12.927,4.5871415,6.2972856,1.528,5.2987676,2.224,32.711
2016-07-08 15:00:00,10.181,4.9895067,6.574,1.741,3.4907568,1.645,34.751
2016-07-08 16:00:00,12.663173,3.55,6.147382,1.279,2.7397928,1.614,34.4
2016-07-08 17:00:00,9.588217,4.086,6.2610164,2.097,3.229,1.645,32.557945
2016-07-08 18:00:00,11.280006,4.0700316,5.730212,1.741,3.564,1.8792506,39.460506
2016-07-08 19:00:00,16.468523,3.617,6.559494,1.421,3.530416,1.4984988,27.357004
2016-07-08 20:00:00,9.868484,4.086,4.6385846,1.564,4.264,1.3956732,33.910072
2016-07-08 21:00:00,12.726,4.354,8.648548,2.132,4.295,1.9589019,26.071896
2016-07-08 22:00:00,20.050806,2.1641037,10.912583,2.239,3.777,2.087096,31.234
2016-07-08 23:00:00,18.152,7.144354,14.0853815,4.193,5.818,3.046,25.532093
2016-07-09 00:00:00,14.602,8.921769,10.107088,3.34,3.259,2.0899618,32.404964
2016-07-09 01:00:00,14.535,5.0227885,11.145202,3.909,3.046,1.645,32.833416
2016-07-09 02:00:00,14.401,6.448498,11.727,3.944,2.802,1.614,29.834894
2016-07-09 03:00:00,13.215077,4.323837,10.945,3.198,2.711,1.675,29.353813
2016-07-09 04:00:00,14.066,7.405273,11.3,3.482,2.9877727,1.7996144,28.772
2016-07-09 05:00:00,14.267,5.7601657,9.500435,3.02,3.32,1.5298046,28.913
2016-07-09 06:00:00,14.602,5.693,11.683656,3.056,3.29,1.9685824,28.279
2016-07-09 07:00:00,9.109,2.612,7.082666,1.066,2.741,1.9057913,26.031181
2016-07-09 08:00:00,11.454,3.416,8.28,1.1760502,3.137,1.6549346,40.740044
2016-07-09 09:00:00,9.206084,3.55,5.5043697,1.706,3.29,1.645,28.286415
2016-07-09 10:00:00,10.851,4.22,4.9157844,0.836141,3.472,1.797,29.241497
2016-07-09 11:00:00,10.516,3.483,7.512239,1.35,3.868,1.736,28.621153
2016-07-09 12:00:00,9.779,3.617,5.945504,0.853,3.229,1.497055,23.003023
2016-07-09 13:00:00,8.996,3.751,6.0784135,1.244,3.046,1.553,32.19787
2016-07-09 14:00:00,10.564628,4.019,6.823,1.564,3.046,1.553,28.907434
2016-07-09 15:00:00,13.68805,3.2872849,6.361,1.492,3.076,1.614,21.569054
2016-07-09 16:00:00,12.594867,4.153,6.432,1.528,6.4350348,2.193,35.527653
2016-07-09 17:00:00,10.250686,3.818,6.645,1.208,2.8483078,1.7081263,39.42035
2016-07-09 18:00:00,10.941477,3.3223758,6.254,1.208,5.17266,1.5984569,18.974148
2016-07-09 19:00:00,9.444,3.148,5.97,1.102,2.9420156,1.6524166,32.01891
2016-07-09 20:00:00,11.32,3.483,7.427,2.6517124,3.1244006,1.7122917,31.046753
2016-07-09 21:00:00,13.53,7.240946,9.523,3.033628,3.899,0.79349595,26.624758
2016-07-09 22:00:00,12.458,5.827,8.919,3.9515173,3.503,1.1051191,29.968
2016-07-09 23:00:00,14.244184,5.358,9.594,3.011313,3.29,1.5709726,29.968
2016-07-10 00:00:00,15.271,6.229,9.737,2.1479998,5.483,1.7009338,33.737858
2016-07-10 01:00:00,15.539,6.095,10.518,3.163,5.208,1.9155351,29.335
2016-07-10 02:00:00,15.137,6.363,9.63,3.234,5.8110127,1.919,26.402243
2016-07-10 03:00:00,14.401,5.894,8.493,2.985,3.9254284,1.98,29.124
2016-07-10 04:00:00,13.197766,5.157,8.599,2.452,4.1075034,1.949,28.561
2016-07-10 05:00:00,16.803518,4.038938,8.706,2.132,5.9348555,2.041,28.631
2016-07-10 06:00:00,16.048065,5.9143043,9.026,1.919,7.0922937,2.102,31.240189
2016-07-10 07:00:00,14.792757,3.0046563,7.711,1.457,5.574,2.193,27.506
2016-07-10 08:00:00,15.073812,4.8818903,7.952201,2.203,3.198,1.767,28.068
2016-07-10 09:00:00,9.846,5.2857237,9.681071,1.7365767,3.168,1.4552425,29.268333
2016-07-10 10:00:00,11.505788,3.952,5.8764367,2.2291555,3.381,1.8180505,29.475
2016-07-10 11:00:00,11.855,4.019,7.3150773,1.4199234,4.142,1.4322039,29.053
2016-07-10 12:00:00,8.573,3.282,6.4794836,1.1112163,2.985,1.5435036,29.475
2016-07-10 13:00:00,8.64,4.42052,4.9238195,1.067026,2.711,1.4336414,29.124
2016-07-10 14:00:00,8.744464,2.411,4.581952,0.65997005,2.924,1.523,29.686
2016-07-10 15:00:00,8.960697,3.349,6.59812,1.35,2.1101882,1.432,31.023
2016-07-10 16:00:00,7.039241,2.9937098,5.008041,0.9300488,2.467,1.34,31.164
2016-07-10 17:00:00,10.3517685,2.2282062,7.6772413,1.2530059,4.231963,0.91118455,30.671
2016-07-10 18:00:00,10.55965,3.1434088,7.2029805,1.5978322,2.6212175,2.072977,29.968
2016-07-10 19:00:00,8.506,3.5668988,7.427353,1.0564553,2.1970494,1.432104,19.085503
2016-07-10 20:00:00,10.047,3.1829407,8.214968,1.0095359,3.0747201,1.1349323,29.475
2016-07-10 21:00:00,8.399414,2.076,4.485914,0.63651246,2.5018263,1.2457056,29.405
2016-07-10 22:00:00,9.634006,3.081,9.037833,1.315,2.863,1.31,28.209
2016-07-10 23:00:00,10.748099,3.55,7.214,1.883,2.2965195,1.279,29.124
2016-07-11 00:00:00,12.236685,5.358,8.99,2.701,4.873,1.797,28.094337
2016-07-11 01:00:00,12.408089,4.89,8.493,1.919,4.569,1.675,29.194
2016-07-11 02:00:00,14.911689,4.086,7.071,1.777,4.599,1.675,28.561
2016-07-11 03:00:00,10.942867,3.952,7.569,1.599,4.238089,1.736,29.264
2016-07-11 04:00:00,11.989,4.245668,7.569,1.599,4.356,1.919,29.053
2016-07-11 05:00:00,12.994,4.421,8.123279,1.599,4.569,2.09737,28.913
2016-07-11 06:00:00,13.798,4.086,6.648018,2.097,5.269,1.9126557,29.827
2016-07-11 07:00:00,12.994,4.153,7.6584563,2.025,5.208,2.3640757,29.869091
2016-07-11 08:00:00,9.98,3.7380688,6.944493,1.564,2.894,1.4829843,21.9677
2016-07-11 09:00:00,10.114,3.5503461,6.645,1.67,2.5940437,1.4666657,35.225933
2016-07-11 10:00:00,9.846,3.2287397,5.6487823,1.812,2.5344675,1.8448387,31.915588
2016-07-11 11:00:00,10.985,3.39467,5.709734,1.599,3.5463262,1.371,37.19879
2016-07-11 12:00:00,8.372,2.7191608,4.2798905,0.569,2.2434607,1.218,32.993
2016-07-11 13:00:00,6.747795,2.88,6.121635,0.746,2.074414,1.188,17.8057
2016-07-11 14:00:00,9.042,3.014,8.262607,1.1119391,1.9390941,1.0400436,43.795265
2016-07-11 15:00:00,9.243,3.215,5.1479197,1.1070842,2.68,1.1503123,35.027775
2016-07-11 16:00:00,8.239,2.813,2.6466856,1.244,2.528,1.0800785,33.95839
2016-07-11 17:00:00,8.975,2.88,3.0744202,1.177594,3.015,1.5257727,35.741165
2016-07-11 18:00:00,10.195499,2.344,3.2249937,0.82342505,2.7053168,1.0437995,33.344
2016-07-11 19:00:00,9.901737,2.076,5.588071,0.4374578,2.2276611,1.127,31.656
2016-07-11 20:00:00,9.176,1.942,6.993411,0.60882014,1.8713249,0.975,33.485
2016-07-11 21:00:00,9.176,2.009,7.901205,0.6387255,4.5531063,0.975,31.176977
2016-07-11 22:00:00,8.372,3.168502,6.29,1.208,2.9797344,0.944,29.253147
2016-07-11 23:00:00,10.918,4.0303574,9.026,2.31,2.4698038,0.883,33.063
2016-07-12 00:00:00,11.521,3.7664258,7.395804,2.027668,1.5028713,0.822,33.485
2016-07-12 01:00:00,11.521,3.3969564,4.125418,2.701,1.4201382,0.24846032,33.696
2016-07-12 02:00:00,10.717745,4.0541024,10.348983,3.482,1.6922996,0.8605648,33.556
2016-07-12 03:00:00,10.283808,4.086,10.8307085,2.949,1.3330127,0.7246693,33.344
2016-07-12 04:00:00,13.496659,3.818,8.238062,2.452,1.1935797,1.0222363,32.993
2016-07-12 05:00:00,16.466887,3.349,8.919,2.416,2.122767,0.50712657,33.344
2016-07-12 06:00:00,9.936989,3.818,8.635,1.848,1.8616165,1.036,40.075344
2016-07-12 07:00:00,9.444,2.277,6.894,1.386,2.01,0.68156606,33.204
2016-07-12 08:00:00,12.11964,3.081,6.681,1.599,2.376,1.066,34.189
2016-07-12 09:00:00,8.908,2.411,4.514395,1.528,2.406,0.975,35.947
2016-07-12 10:00:00,10.114,2.679,11.100079,1.421,3.0857599,1.188,36.369
2016-07-12 11:00:00,10.851,3.014,7.9651647,1.777,3.35,1.127,34.233967
2016-07-12 12:00:00,9.377,1.875,5.7905374,0.959,2.894,1.1732625,36.088
2016-07-12 13:00:00,9.779,2.344,5.542423,0.497,2.1228948,1.4590869,36.229
2016-07-12 14:00:00,9.511,2.009,5.273257,0.89150345,2.863,1.247844,38.409
2016-07-12 15:00:00,9.243,2.813,6.823,0.888,2.2626438,1.4000721,39.605
2016-07-12 16:00:00,8.774,1.942,6.112,0.31878123,2.2934194,1.0026716,40.098
2016-07-12 17:00:00,9.645,2.679,6.396,1.1078339,2.9876359,1.157,34.100666
2016-07-12 18:00:00,9.109,2.143,5.97,0.6145715,3.36258,1.097,23.623898
2016-07-12 19:00:00,8.573,1.875,5.508,0.48192525,2.6617315,1.100803,52.83264
2016-07-12 20:00:00,10.851,2.143,10.61989,0.48515534,4.972072,1.3637718,43.04275
2016-07-12 21:00:00,10.985,2.143,5.8731127,0.604,4.124642,1.1013175,16.31817
2016-07-12 22:00:00,12.793,2.746,10.559728,1.706,2.5615156,1.1774426,59.380726
2016-07-12 23:00:00,16.008,5.693,14.018739,3.482,3.5640614,1.2185705,20.31251
2016-07-13 00:00:00,19.156,6.331341,12.576836,4.015,4.303099,1.5089283,26.058603
2016-07-13 01:00:00,16.812,5.894,12.189,3.411,5.5120673,1.1426249,31.439325
2016-07-13 02:00:00,15.832687,5.961,12.722,3.6177945,4.2086544,1.492,47.38743
2016-07-13 03:00:00,13.685764,6.2317557,11.371,2.0276632,4.7344055,1.492,37.706
2016-07-13 04:00:00,17.046358,7.1,13.468,3.463139,2.3943243,1.523,37.706
2016-07-13 05:00:00,26.532103,7.033,13.397,3.3341112,5.214478,1.523,30.027334
2016-07-13 06:00:00,15.766328,4.197752,9.960013,2.6375186,5.116456,1.553,37.003
2016-07-13 07:00:00,13.463,3.8884277,9.230021,1.1448725,5.239,1.828,38.55
2016-07-13 08:00:00,10.315,2.8843465,9.441372,1.315,2.802,1.462,32.162594
2016-07-13 09:00:00,8.841,2.64655,8.1742325,1.0532188,2.041,1.4070442,37.003
2016-07-13 10:00:00,10.248,2.6349742,7.0495276,1.0729992,3.107,0.9951334,37.003
2016-07-13 11:00:00,8.573,2.009,5.33526,0.5920455,2.163,1.1246886,29.827
2016-07-13 12:00:00,8.774,2.143,6.9113817,0.4373651,2.65,0.9685855,32.852
2016-07-13 13:00:00,10.19002,1.616506,8.371747,0.40711504,2.863,1.0975741,36.158
2016-07-13 14:00:00,8.774,1.9523244,6.1200433,0.817,2.376,1.005,35.807
